Simulation,Max Windspeed (kts),Wind Direction (deg),Temperature (°C),Pressure (mbar),Apogee (ft),Max Mach,Polaris Rocket Initial Stability,Polaris Rocket Min Stability,Polaris Rocket Max Stability,Polaris Rocket Apogee Stability,Polaris Rocket Landing Latitude (deg N),Polaris Rocket Landing Longitude (deg E),Polaris Rocket Position East of Launch (ft),Polaris Rocket Position North of Launch (ft),Polaris Rocket Lateral Velocity at Apogee (ft/s)
2023-08-19 11:00:00+00:00,67.227394,330.0,6.181500000000028,1012.8,64815.933385551776,2.4585399190038753,3.9476631848990706,2.799259292380478,7.242333807174945,5.631266570633569,47.840280318478264,-81.84146954327318,7875.162157186489,-45632.928130874614,320.6614596586751
2023-08-19 12:00:00+00:00,64.91443,330.0,9.781500999999992,1012.6,64692.693106596955,2.452211131068438,3.961380596926469,2.7607149108807967,7.266146142214116,5.367523780972621,47.83792180210518,-81.83464043780081,9552.74697457129,-46492.51414891495,322.546946963775
2023-08-19 13:00:00+00:00,63.815346,330.0,13.281500999999992,1012.6,64850.65045984929,2.4447263959859247,4.06941956562019,2.801226129572227,7.275351034781186,5.457257152097169,47.83430328697032,-81.83191474405125,10222.888309723747,-47812.15282772174,313.0178918741307
2023-08-19 14:00:00+00:00,64.91443,330.0,16.881500000000017,1011.9,65102.17765460131,2.4379624218090807,4.262775988143622,2.8013519998656236,7.27689835284221,5.426903573728637,47.8275741364749,-81.82030039500695,13077.26117769762,-50265.105341136266,298.74162893658564
2023-08-19 15:00:00+00:00,59.84306,330.0,19.881500000000017,1011.6,64932.36239058318,2.4320285361513903,4.210600651169469,2.820397683994837,7.255679829401252,5.349633691090988,47.839723127060154,-81.8065111276063,16460.731772994004,-45830.67394726093,301.73651833408013
2023-08-19 16:00:00+00:00,50.928772,320.0,22.181500000000028,1011.1,64851.90770465885,2.427866369346442,4.083505254722058,2.8239395369693465,7.27544629672097,5.668708433238741,47.85789782602272,-81.7976976136394,18618.744306290006,-39198.76127861403,302.92825865166935
2023-08-19 17:00:00+00:00,52.303387,320.0,23.731498999999985,1010.5,64667.45840100181,2.425101350625548,3.912519760599865,2.8261746133363084,7.277221027805542,5.874479483939696,47.85731511638057,-81.79966933721033,18134.878700834106,-39411.796460698846,310.9944794184607
2023-08-19 18:00:00+00:00,58.189075,320.0,24.031499999999994,1010.2,64519.42192985375,2.424341201409828,3.8132315798966916,2.846373840873165,7.270103537623916,5.9740195195272445,47.862986040505575,-81.79533329452386,19197.31796489148,-37342.059412717965,317.25810866070856
2023-08-19 19:00:00+00:00,60.938,320.0,24.581500000000005,1009.7,64678.376725875874,2.4245298276268645,3.807739326710216,2.8346784344547102,7.272191446649426,5.72455793347756,47.86517840175027,-81.77903071498157,23198.31919752815,-36537.83311583559,310.7363919477376
2023-08-20 11:00:00+00:00,65.3174,280.0,17.281499999999994,1010.0,62633.86766254144,2.4427008624694206,3.2691096756851463,2.8139584715599093,7.04237978435411,5.49915906191524,47.94228790198251,-81.6959814188977,43519.79427010527,-8373.066924828125,376.51099146516816
2023-08-20 13:00:00+00:00,65.5996,270.0,20.031499999999994,1010.6,63938.84436544421,2.4378715668213964,3.422771376246241,2.8026570382282943,7.228137665543202,6.1504167436306485,47.95603362253453,-81.67132467718537,49550.16864927538,-3343.843189300331,328.00909706371993
2023-08-20 14:00:00+00:00,65.05656,280.0,21.581500000000005,1011.3,63699.56338321058,2.4354111374404113,3.2150330278639014,2.806486302682258,7.271197507543861,6.36164268798465,47.962588329903895,-81.6689433640582,50127.346554039665,-951.1859883468427,334.13609636457136
2023-08-20 15:00:00+00:00,64.26442,270.0,22.181500000000028,1012.5,63065.38562084272,2.432562052243445,2.9625279879144477,2.814321802084832,7.276235058823475,6.135781695118534,47.9707201589337,-81.67536061699985,48547.434715089235,2011.1570995067352,354.1512688528121
2023-08-21 11:00:00+00:00,121.157364,300.0,6.681500000000028,1023.9,64333.006045955546,2.458723627747712,3.6015998520521784,2.7520955574089996,7.262295315835164,5.416890295783613,47.854570297330056,-81.54355757259222,81016.48613682573,-40248.57463818512,271.95851706919393
2023-08-21 12:00:00+00:00,121.57248,300.0,9.781500999999992,1024.6,64056.18688415511,2.4522045094177427,3.5462659767863043,2.768240859291882,7.256695732955529,5.32749486104368,47.85194010908157,-81.53803915883907,82375.52959673738,-41202.189166444965,276.1123178057085
2023-08-21 13:00:00+00:00,121.358185,300.0,13.23150099999998,1024.8,63805.77591977115,2.444795629402714,3.7271576658697376,2.79242413567809,7.235938224098822,5.401089508171042,47.8442251398748,-81.53079855552117,84165.81340115963,-44008.68607039209,280.97256611618735
2023-08-21 14:00:00+00:00,119.680855,300.0,16.231498999999985,1025.4,63864.80858393494,2.4377662345772158,3.801177842132685,2.8005344377101835,7.258654788459923,5.359501693802477,47.84776009336248,-81.53152820741339,83980.92450999818,-42719.98205529851,273.6621099188626
2023-08-21 15:00:00+00:00,116.55839,300.0,17.781499999999994,1025.2,63701.10544884394,2.4351823870263627,3.5657000268498247,2.8026222677379535,7.239897637575481,5.445480718459521,47.855949761885036,-81.53323374353597,83548.9648747959,-39734.35979790593,277.5881048500726
2023-08-21 16:00:00+00:00,115.05205,300.0,19.231498999999985,1025.2,63592.974388381735,2.4329929203505123,3.377043079527612,2.8078831815605607,7.275466153635548,5.351209881386602,47.85625149995271,-81.52264400081489,86148.3771309304,-39612.64885302904,278.1426629777364
2023-08-21 17:00:00+00:00,118.517586,300.0,20.231498999999985,1024.8,63733.01892650284,2.4314192930870546,3.456348796907535,2.808528873635414,7.273312613687477,5.3881214601482545,47.85459666383898,-81.51471525686924,88097.77383616703,-40207.35968288441,271.1217267373326
2023-08-21 18:00:00+00:00,121.15217,300.0,21.131500000000017,1024.2,63733.687454855935,2.430651564355442,3.3344070425723524,2.821267912037528,7.265139901754993,5.3617547635992056,47.85934365986347,-81.50709655266989,89960.09000917815,-38466.93611916396,270.02191659514654
2023-08-21 19:00:00+00:00,124.677124,300.0,21.431500000000028,1024.0,63828.460629514295,2.4302176980469548,3.3554073390031487,2.817761351443786,7.244626559054596,5.34728308899133,47.8422025009778,-81.51417592015187,88251.22724388618,-44727.949522047296,265.6009404639024
2023-08-22 11:00:00+00:00,120.6034,300.0,8.931500000000028,1024.7,65101.71251037441,2.45379570016719,3.838083718890923,2.7631160312160623,7.264554696591444,5.787737858317362,47.78356730854476,-81.55465450032284,78398.88142411946,-66160.76904805544,227.16746329107391
2023-08-22 12:00:00+00:00,115.72336,310.0,11.331500000000005,1025.1,65002.18321830556,2.4483460678588354,4.00992259217904,2.7733352417936277,6.789120249892775,5.906691990193198,47.78064015471031,-81.56571550978175,75683.73484235781,-67239.57689195046,229.58672817311344
2023-08-22 13:00:00+00:00,113.03466,310.0,15.631500000000017,1025.2,64647.19211427971,2.4402749990553985,4.0886076366678745,2.7973303800684253,7.253399449467283,5.672270544048725,47.77089862566931,-81.57845909879185,72564.05371384961,-70805.33767124052,242.73088521142407
2023-08-22 14:00:00+00:00,111.3281,310.0,18.881500000000017,1025.4,64623.88927542569,2.4336674017581674,4.19067200214987,2.805987385264089,7.202728035517151,5.62418329892422,47.770378018641004,-81.58270928738803,71519.5849291735,-70999.21046773423,240.73032025808945
